p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.9445497344859706,0.545,0.081,0,Pericyte_i,P2RY14
0,0.9436820343098804,0.443,0.049,0,Pericyte_i,CD38
0,0.9354514192912954,0.523,0.074,0,Pericyte_i,KLHL23
0,0.9336617377141321,0.587,0.161,0,Pericyte_i,PDE1A
0,0.9123739369413477,0.527,0.133,0,Pericyte_i,UNC5C
0,0.9101306179106858,0.49,0.109,0,Pericyte_i,ADIRF
0,0.8899507244125868,0.361,0.052,0,Pericyte_i,CNTN4
0,0.8799171248431766,0.488,0.071,0,Pericyte_i,AC106845.1
0,0.8646345874154534,0.532,0.106,0,Pericyte_i,DAAM2
0,0.86286768126985,0.489,0.066,0,Pericyte_i,PAWR
0,0.8521416523176306,0.475,0.06,0,Pericyte_i,GJC1
0,0.8457311125305254,0.435,0.022,0,Pericyte_i,PTH1R
0,0.8430307219856726,0.47,0.068,0,Pericyte_i,DCBLD1
0,0.8176378415701645,0.629,0.16,0,Pericyte_i,ARHGAP15
0,0.7966290665019107,0.398,0.058,0,Pericyte_i,ACTA2
0,0.7960722326214945,0.41,0.031,0,Pericyte_i,LINC00989
0,0.7592724217649962,0.376,0.024,0,Pericyte_i,LINC00924
0,0.7411115588431191,0.387,0.035,0,Pericyte_i,LINC01197
0,0.7342486560834606,0.424,0.074,0,Pericyte_i,AC008250.1
0,0.7252993536957505,0.346,0.046,0,Pericyte_i,ADAMTS4
0,0.7225889988479621,0.735,0.207,0,Pericyte_i,SCN7A
0,0.7158265366731905,0.405,0.026,0,Pericyte_i,FAM162B
0,0.715272135995994,0.341,0.013,0,Pericyte_i,AL499616.1
0,0.7096881963345072,0.46,0.102,0,Pericyte_i,PPP1R14A
0,0.6867110307022307,0.423,0.067,0,Pericyte_i,EFHD1
0,0.6583480664474626,0.398,0.078,0,Pericyte_i,ARHGAP44
0,0.6355507725157171,0.283,0.022,0,Pericyte_i,MUSTN1
0,0.6192124210475471,0.393,0.062,0,Pericyte_i,PRXL2A
0,0.6186244518118141,0.368,0.021,0,Pericyte_i,TBX2
0,0.6128514924826516,0.211,0.015,0,Pericyte_i,RIMS1
0,0.5938840587113969,0.271,0.017,0,Pericyte_i,THSD7B
0,0.5924477635383382,0.298,0.037,0,Pericyte_i,HMGCLL1
0,0.5851993256562651,0.377,0.066,0,Pericyte_i,ARHGEF17
0,0.5767040343227051,0.273,0.014,0,Pericyte_i,CDH6
0,0.5732609445768213,0.381,0.044,0,Pericyte_i,ANO1
0,0.5525350004046632,0.31,0.021,0,Pericyte_i,MRVI1
0,0.5454282423763358,0.342,0.053,0,Pericyte_i,MTHFD2
0,0.533924378662205,0.292,0.012,0,Pericyte_i,LZTS1
0,0.5250610772028755,0.322,0.042,0,Pericyte_i,COL27A1
0,0.5137565606162586,0.271,0.027,0,Pericyte_i,ENPP1
0,0.503454932660485,0.249,0.017,0,Pericyte_i,SCN3A
0,0.5011127546175467,0.246,0.02,0,Pericyte_i,TRPC6
0,0.48778612612756844,0.296,0.014,0,Pericyte_i,AGAP2
0,0.47481434415449775,0.291,0.037,0,Pericyte_i,MOCS1
0,0.4661903727797141,0.218,0.009,0,Pericyte_i,SNX31
0,0.4631876694093391,0.216,0.016,0,Pericyte_i,SHISA6
0,0.4446456034745855,0.254,0.022,0,Pericyte_i,KCNAB1
0,0.44064702923665094,0.198,0.006,0,Pericyte_i,GRIN3A
0,0.43576802565350653,0.308,0.045,0,Pericyte_i,CAMK2N1
0,0.43506446052494246,0.196,0.006,0,Pericyte_i,LINC01098
0,0.4338500616818248,0.241,0.012,0,Pericyte_i,PDE4C
0,0.4054363401616998,0.214,0.018,0,Pericyte_i,KCNE4
0,0.3989214794149833,0.224,0.011,0,Pericyte_i,UPB1
0,0.3586230955265715,0.173,0.009,0,Pericyte_i,STAC
0,0.3373969956340888,0.191,0.013,0,Pericyte_i,TPPP3
0,0.3322358328834569,0.166,0.009,0,Pericyte_i,CNGA1
0,0.3220645930342625,0.191,0.013,0,Pericyte_i,SLC6A1
0,0.2981812468641155,0.174,0.004,0,Pericyte_i,MUC3A
0,0.29390822172441955,0.188,0.006,0,Pericyte_i,SCN4B
0,0.2891977261216426,0.164,0.009,0,Pericyte_i,GPAT2
0,0.26630551834560773,0.149,0.005,0,Pericyte_i,AVPR1A
0,-1.525751737018861,0.08,0.652,0,Pericyte_i,LDLRAD4
0,-2.2917191560401524,0.152,0.71,0,Pericyte_i,ABLIM1
1.456149365749619e-306,0.6001665270663628,0.378,0.071,4.257198285705586e-302,Pericyte_i,ADCY3
1.2927966768548481e-297,0.6229907728547492,0.408,0.085,3.779620364452834e-293,Pericyte_i,COL5A3
1.8706307394732447e-293,0.6192743399269101,0.5,0.128,5.468976029923978e-289,Pericyte_i,THBS4
1.0416481670593758e-291,1.0418377809241042,0.746,0.32,3.045362581214791e-287,Pericyte_i,GRK5
3.317609680075954e-291,0.8820491418499679,0.732,0.259,9.699363660670059e-287,Pericyte_i,FABP4
1.9068937251541183e-290,0.7035730832219331,0.45,0.108,5.57499449486058e-286,Pericyte_i,EDNRA
2.721202736389273e-290,0.8989675814702921,0.515,0.149,7.955708320107678e-286,Pericyte_i,PLCE1
1.7022478290666734e-288,0.7248155418983753,0.37,0.072,4.9766917530593266e-284,Pericyte_i,RERG
2.8614167943622447e-281,1.085979409431999,0.634,0.242,8.365638139997459e-277,Pericyte_i,SEMA5A
1.5996786150884065e-279,0.8473156158753553,0.485,0.13,4.676820399072465e-275,Pericyte_i,MAP2
5.554102336571567e-279,0.5176166819851509,0.365,0.073,1.6237973591200632e-274,Pericyte_i,HES4
1.0350673304884423e-277,-1.5828109020347099,0.094,0.618,3.02612284741601e-273,Pericyte_i,PDE4D
2.4388724405530025e-269,0.8079553046733805,0.473,0.134,7.130287467200758e-265,Pericyte_i,LIN7A
5.178444522774426e-268,0.7501595686789044,0.478,0.137,1.5139700406783313e-263,Pericyte_i,CCDC92
7.252013708659702e-268,0.7850047780415645,0.54,0.175,2.1201987278637507e-263,Pericyte_i,UBA2
2.4433563988622702e-267,0.5127314009756019,0.324,0.06,7.143396767713733e-263,Pericyte_i,IMPA2
5.704570275763123e-267,-1.906986592047715,0.146,0.625,1.6677881658221067e-262,Pericyte_i,SORBS1
9.01409934932179e-267,0.6361305653766801,0.433,0.105,2.6353620857677185e-262,Pericyte_i,ITIH5
2.6157105204725046e-264,0.8965283947899545,0.473,0.136,7.647291277653414e-260,Pericyte_i,FGF1
2.1849338355258978e-262,0.30363935868886294,0.219,0.026,6.387872561543515e-258,Pericyte_i,DTX3
5.146274697919674e-259,0.564768107661479,0.215,0.025,1.504564870683796e-254,Pericyte_i,KCNQ3
8.48291187356457e-258,0.5495817647602999,0.557,0.164,2.4800641153553376e-253,Pericyte_i,COL3A1
9.801556517236e-258,-1.2622428469322797,0.031,0.538,2.865583063379117e-253,Pericyte_i,LIMCH1
7.614473650678192e-251,0.42911656263637343,0.286,0.049,2.2261675165122762e-246,Pericyte_i,C1QTNF1
3.779945900356559e-247,0.5755836478562665,0.272,0.045,1.1051049834282436e-242,Pericyte_i,DGKB
5.440043761082549e-247,0.563479338963638,0.392,0.094,1.590451193990094e-242,Pericyte_i,PMEPA1
1.8734259291973192e-246,0.5913132944484448,0.429,0.115,5.4771480466012825e-242,Pericyte_i,ITGA7
7.753697918969979e-246,0.40870932605596333,0.269,0.044,2.266871123590063e-241,Pericyte_i,CYGB
4.2941622465040356e-245,0.629325274284557,0.456,0.127,1.25544127438792e-240,Pericyte_i,FXYD6
3.172556618768193e-240,0.7692739747870265,0.456,0.135,9.27528653063069e-236,Pericyte_i,AL138828.1
5.717495488319221e-240,0.579454573840043,0.365,0.082,1.6715669809650074e-235,Pericyte_i,CDH11
6.313688709733935e-240,0.7151192794281576,0.461,0.13,1.8458700311778134e-235,Pericyte_i,EDNRB
8.579188343825217e-240,1.0215144475817564,0.732,0.388,2.5082115042007407e-235,Pericyte_i,PLCB4
1.1499164756801856e-239,0.8861033628799337,0.716,0.357,3.361895808298591e-235,Pericyte_i,SEPTIN7
3.000616250886668e-239,0.9499448837788033,0.744,0.419,8.772601671092263e-235,Pericyte_i,ITGB1
7.036543181758359e-238,0.36291109335945193,0.21,0.026,2.0572037646188737e-233,Pericyte_i,LMOD1
9.12042893620403e-238,0.8380540447749474,0.578,0.22,2.6664486037886103e-233,Pericyte_i,MYL9
5.954704341633247e-237,0.5299139246649812,0.161,0.014,1.740917361319896e-232,Pericyte_i,ADARB2
1.101577547997176e-228,0.7355650049755271,0.515,0.169,3.220572119324544e-224,Pericyte_i,DENND2A
1.7137083257442956e-228,-1.7319476786677197,0.431,0.772,5.010197661146022e-224,Pericyte_i,PTPRM
9.835726532737736e-227,0.8908048362107375,0.585,0.238,2.875573009111205e-222,Pericyte_i,STK39
1.7720014209656215e-221,0.2631721756864691,0.181,0.02,5.180623354335091e-217,Pericyte_i,ISYNA1
2.3152864647371225e-217,0.4813354009613743,0.365,0.09,6.768971508305452e-213,Pericyte_i,SMIM3
2.7104666826068006e-217,0.7203887889210336,0.535,0.195,7.924320393269243e-213,Pericyte_i,AC083870.1
1.6158226318195297e-216,0.3718912836253283,0.228,0.035,4.724019046387577e-212,Pericyte_i,AC002546.1
5.161262116557287e-214,0.6035764033388071,0.386,0.101,1.5089465923966885e-209,Pericyte_i,PTPN13
1.8402894406118975e-213,0.5566716414129234,0.407,0.112,5.380270208572943e-209,Pericyte_i,TLE1
1.5230613101245975e-212,0.7369529970359474,0.444,0.138,4.452822046280273e-208,Pericyte_i,GPRIN3
7.971386028348545e-210,-1.6404719857838292,0.014,0.457,2.3305144192479807e-205,Pericyte_i,ELMO1
8.040252887676517e-210,0.799007805513579,0.547,0.208,2.3506483342411063e-205,Pericyte_i,SETBP1
2.560559857507328e-209,-1.2961547438832033,0.136,0.565,7.486052799408423e-205,Pericyte_i,MAGI1
1.3477562321347462e-208,1.1890692771155271,0.817,0.447,3.940300120269144e-204,Pericyte_i,PLCL1
2.6472014037172796e-208,0.9111389729633017,0.95,0.668,7.739358023907839e-204,Pericyte_i,CD36
2.5675685165713395e-206,0.9129915251502937,0.699,0.369,7.506543315047968e-202,Pericyte_i,PDE8A
9.430497138982577e-206,0.7316912267499651,0.344,0.086,2.7571001435529462e-201,Pericyte_i,CCDC102B
2.5665018753764493e-204,0.45016680421597766,0.251,0.046,7.503424882850587e-200,Pericyte_i,ACE2
6.53013688087298e-203,0.8763793288989263,0.936,0.798,1.9091508184920247e-198,Pericyte_i,LPP
1.5386849952259357e-201,0.646156011614123,0.423,0.123,4.498499452042546e-197,Pericyte_i,EPHA3
6.503768189999344e-201,0.280686119850848,0.191,0.026,1.901441668028208e-196,Pericyte_i,AC003991.1
1.29542356871104e-199,0.8016831598777857,0.472,0.151,3.7873003454835964e-195,Pericyte_i,IGFBP5
4.743564708591688e-199,0.8034366047948117,0.561,0.224,1.386828578203866e-194,Pericyte_i,PAG1
3.0579059727263293e-195,0.8877152646919038,0.755,0.375,8.940093901862696e-191,Pericyte_i,MAML2
1.1602992729504289e-194,0.9798847675755169,0.846,0.58,3.392250954397874e-190,Pericyte_i,PTPRK
3.07336113963099e-193,0.47440111389765427,1,0.998,8.985278627825163e-189,Pericyte_i,MALAT1
6.67580994480184e-189,0.9014025957854304,0.566,0.25,1.951739795462266e-184,Pericyte_i,FIGN
8.654490120923139e-188,-1.1189586821870114,0.007,0.417,2.530226731753089e-183,Pericyte_i,NAV2
7.730532185154442e-185,0.3394529326076316,0.188,0.027,2.2600983896517524e-180,Pericyte_i,ELOVL2
4.6498597338230336e-183,-1.251092290620735,0.044,0.447,1.359432991780502e-178,Pericyte_i,DTNA
2.1946276749030016e-182,-1.3274324862970275,0.101,0.514,6.416213470346416e-178,Pericyte_i,DOCK4
9.020410606260715e-182,0.5903104385866644,0.706,0.348,2.6372072448463827e-177,Pericyte_i,ZEB2
2.0001343907636193e-181,0.8090838016091184,0.71,0.332,5.847592904836518e-177,Pericyte_i,INPP4B
9.431662209300888e-181,0.6892366410272572,0.504,0.193,2.7574407635112075e-176,Pericyte_i,PDE5A
1.1576624409770747e-180,0.7447312156236047,0.484,0.182,3.384541912440576e-176,Pericyte_i,MIR4435-2HG
6.310168472851952e-179,0.6166592820867722,0.385,0.114,1.8448408547229965e-174,Pericyte_i,DSCAML1
4.4569276836655606e-178,0.4706210816201951,0.324,0.085,1.3030273775964633e-173,Pericyte_i,KIRREL1
5.459507802597445e-178,-0.801079428257984,0.023,0.421,1.596141701167389e-173,Pericyte_i,ST3GAL1
1.259553787135304e-177,0.29046092372037785,0.171,0.024,3.682431452068775e-173,Pericyte_i,TGFB3
1.5273619251769623e-176,0.41355633129169544,0.258,0.055,4.465395324447367e-172,Pericyte_i,AC079793.1
2.010740383517311e-176,-0.9008825123609878,0.132,0.549,5.87860058525121e-172,Pericyte_i,RIN2
1.1471415039448474e-175,0.6583653987705237,0.39,0.118,3.3537829009331558e-171,Pericyte_i,C11orf96
9.244556896946846e-175,-1.0617597526986282,0.044,0.44,2.70273865439138e-170,Pericyte_i,LTBP1
2.7867538893335933e-174,0.4521219902936021,0.32,0.083,8.147353670855694e-170,Pericyte_i,ECM2
6.129095857165872e-174,0.48487307574423305,0.291,0.071,1.791902464801014e-169,Pericyte_i,PROCR
1.0989259501161325e-172,0.36264114978875217,0.193,0.031,3.212819907759525e-168,Pericyte_i,NGF-AS1
1.1472909755228406e-172,0.25420455149392324,0.18,0.027,3.3542198960385765e-168,Pericyte_i,SEPTIN4
4.505182800302374e-172,0.3074667296077073,0.201,0.034,1.3171352434964021e-167,Pericyte_i,S1PR3
1.8610916479074064e-170,0.8665577419624648,0.44,0.163,5.441087541822093e-166,Pericyte_i,DAB1
5.951073969366324e-169,-1.3029116094364366,0.098,0.484,1.7398559856839383e-164,Pericyte_i,KIAA1217
6.983270020262011e-168,0.7750261217199788,0.382,0.124,2.0416288231238014e-163,Pericyte_i,DOK6
1.2864947328546869e-167,0.4587711347314022,0.331,0.093,3.7611960009739624e-163,Pericyte_i,NDRG2
1.4245125209442087e-167,-0.9147289089080632,0.006,0.384,4.164704806232488e-163,Pericyte_i,CSGALNACT1
7.954037545145393e-167,-1.350628696459746,0.118,0.497,2.3254424166987073e-162,Pericyte_i,CDH13
1.597174987863049e-166,0.31223697275274886,0.186,0.03,4.66950079451641e-162,Pericyte_i,AGTR1
2.1600738920773526e-166,0.5304750877796421,0.387,0.123,6.315192030877348e-162,Pericyte_i,JAG1
2.6350079335454578e-166,0.5622905585344395,0.435,0.145,7.7037091945135e-162,Pericyte_i,CASC15
5.3645353058024615e-166,-1.1745070358022716,0.044,0.423,1.5683755420044076e-161,Pericyte_i,SOX6
2.5284151815394433e-165,0.6533442041660857,0.568,0.239,7.392074624748716e-161,Pericyte_i,NID1
1.7256690181345144e-164,0.45029494346869847,0.333,0.095,5.0451659414180664e-160,Pericyte_i,VSTM4
6.728841674027557e-162,-1.2990686488862064,0.309,0.669,1.9672441518186964e-157,Pericyte_i,LRMDA
1.0756607070014248e-161,0.43490928716527544,0.267,0.064,3.1448016429893656e-157,Pericyte_i,SPRY4-AS1
1.6903606489658797e-161,0.6473032123199988,0.399,0.127,4.941938393316646e-157,Pericyte_i,NCAM2
1.5154596082131564e-160,0.2567392502186952,0.151,0.02,4.430597710571984e-156,Pericyte_i,AL590999.1
1.9071459060899893e-160,0.43105551859125535,0.625,0.281,5.575731771044693e-156,Pericyte_i,SPRED1
4.957618411650182e-160,0.5270248621718142,0.328,0.092,1.4494093188300472e-155,Pericyte_i,KITLG
5.629801351524829e-159,0.7089276499516246,0.54,0.233,1.645928723131799e-154,Pericyte_i,FNBP1L
3.1557816569341732e-158,0.777909331715574,0.626,0.326,9.226243252212749e-154,Pericyte_i,ARHGEF7
6.1844456166848245e-158,0.36744456222655436,0.257,0.061,1.8080845204939753e-153,Pericyte_i,TESC
7.378882541287e-158,0.6338614649353295,0.429,0.153,2.1572900997706675e-153,Pericyte_i,PELI2
1.356864061210977e-156,-1.0551366961714779,0.014,0.376,3.966927769356412e-152,Pericyte_i,CLIC5
9.510487955587143e-156,-1.0739802289438687,0.014,0.374,2.7804862586954574e-151,Pericyte_i,PHACTR1
9.969528165398962e-156,0.2961274007171646,0.243,0.053,2.9146912544360405e-151,Pericyte_i,EPB41L1
3.73469972117949e-154,0.2653783565448918,0.141,0.018,1.0918768104840356e-149,Pericyte_i,GPR176
2.0813570943924867e-151,0.8029863937316524,0.744,0.431,6.085055601165874e-147,Pericyte_i,TIMP3
3.0557175179130786e-151,-2.00776383047035,0.05,0.402,8.933695735370676e-147,Pericyte_i,SGCD
4.4284469227783476e-151,-1.0971722893971287,0.1,0.458,1.2947007423434778e-146,Pericyte_i,SVIL
2.1691390577294702e-150,-0.8630658867108866,0.079,0.447,6.341694949177879e-146,Pericyte_i,PLCL2
1.3752949200316506e-149,0.4140921173181009,0.37,0.116,4.020812228204534e-145,Pericyte_i,ASPN
3.0272419645470896e-149,-1.803163624801531,0.055,0.401,8.850444607549871e-145,Pericyte_i,NEBL
5.434402624320999e-149,-1.9007024984970666,0.136,0.481,1.5888019512464871e-144,Pericyte_i,PALLD
6.403110829992966e-149,0.7189385006013049,0.807,0.586,1.8720134822567434e-144,Pericyte_i,CDC42BPA
7.482016752682628e-149,-1.510942220408007,0.037,0.389,2.1874424178142933e-144,Pericyte_i,PLCB1
1.290218360475998e-148,-1.4578517075628084,0.355,0.654,3.7720823986876276e-144,Pericyte_i,PDLIM5
8.350171512536442e-148,0.2913258226511706,0.183,0.032,2.441256143405154e-143,Pericyte_i,SLC24A3
3.759169995552177e-147,0.4387317380132416,0.375,0.125,1.0990309398996344e-142,Pericyte_i,ARHGDIB
2.464567521507191e-145,-0.734247879772356,0.023,0.369,7.205409605878423e-141,Pericyte_i,ITGA9
3.529397040551162e-145,0.40251401282934507,0.292,0.081,1.0318545187755377e-140,Pericyte_i,GGT5
4.572425850954884e-145,0.8137365862915373,0.789,0.54,1.33679442178517e-140,Pericyte_i,ZEB1
2.454953845560039e-144,-0.8231403974336993,0.042,0.393,7.177303062879329e-140,Pericyte_i,USP53
1.3937806552855734e-141,-1.137263982681623,0.107,0.458,4.0748571237929025e-137,Pericyte_i,FHIT
1.600787787334389e-141,0.6475050960865745,0.522,0.234,4.68006317505082e-137,Pericyte_i,RAPH1
3.993206022860592e-141,-0.8766392083168656,0.041,0.384,1.1674537128435226e-136,Pericyte_i,ARHGAP31
2.5067299135231543e-140,0.6382922203167443,0.588,0.284,7.328675575176294e-136,Pericyte_i,COBLL1
1.2527690126736859e-138,-0.8731980863159898,0.006,0.334,3.662595485452788e-134,Pericyte_i,DANT2
7.560809871183952e-138,-0.7933298299903153,0.007,0.335,2.2104783739393404e-133,Pericyte_i,HECW2
6.22408633748668e-137,0.6265302606178464,0.862,0.626,1.8196738816276057e-132,Pericyte_i,UTRN
6.481214335738508e-137,0.3335026107790515,0.256,0.065,1.8948478231965102e-132,Pericyte_i,MCAM
9.873548874108567e-136,0.2618206330766899,0.205,0.044,2.886630748834381e-131,Pericyte_i,PEAR1
2.1123945178446428e-134,0.5016551493504495,0.384,0.138,6.175796612370598e-130,Pericyte_i,CYTOR
2.894312653028028e-134,0.2741869295198487,0.219,0.05,8.461812472392742e-130,Pericyte_i,CBFA2T3
4.292429661686671e-134,-2.5691226591087584,0.107,0.429,1.2549347358907151e-129,Pericyte_i,FGF12
2.0291027014466278e-133,-1.3666988994342801,0.011,0.331,5.932284657949361e-129,Pericyte_i,THSD4
1.7357649489027724e-132,-0.8283444200433954,0.068,0.403,5.074682404612145e-128,Pericyte_i,PALMD
3.593410461002256e-132,-2.2280865657563025,0.017,0.336,1.0505694823786194e-127,Pericyte_i,ST6GALNAC3
6.396560657012242e-132,-0.7277257217861018,0.076,0.411,1.870098473684099e-127,Pericyte_i,NAV1
1.47291843455799e-131,-1.5768245420056208,0.031,0.353,4.30622433527374e-127,Pericyte_i,MECOM
4.0802387261467004e-131,0.42245200037409303,0.363,0.127,1.1928985939762493e-126,Pericyte_i,PTMS
5.50037226113028e-131,0.7640848991036091,0.681,0.423,1.6080888342640484e-126,Pericyte_i,DIAPH2
7.188093736394582e-131,-0.8956210601152801,0.011,0.328,2.10151108477232e-126,Pericyte_i,GFOD1
1.0930069805642759e-130,-0.9247737238356245,0.185,0.53,3.195515208377717e-126,Pericyte_i,ARHGAP24
3.0834769611326035e-130,-0.6624070630487298,0.029,0.353,9.01485324356728e-126,Pericyte_i,HIF3A
5.535829555835577e-130,0.3772059292719204,0.253,0.066,1.6184551289440893e-125,Pericyte_i,PCDH17
1.0873684693898937e-129,0.25680192353129344,0.176,0.034,3.179030457108293e-125,Pericyte_i,ARHGEF28
6.116992948093904e-129,0.6768843941260521,0.527,0.261,1.7883640583047338e-124,Pericyte_i,LAMA4
7.980027285099832e-128,-1.0005182216696364,0.442,0.711,2.333040777071787e-123,Pericyte_i,RABGAP1L
8.616379389678671e-128,0.3940586646260162,0.305,0.093,2.519084678366456e-123,Pericyte_i,HEYL
2.5027750607585515e-125,-0.6518615736197633,0.325,0.65,7.317113167633702e-121,Pericyte_i,CFLAR
2.660840836172835e-125,-1.0556903725827718,0.023,0.332,7.779234268634901e-121,Pericyte_i,ANK3
5.075368275636878e-125,0.4726007944583537,0.535,0.231,1.4838346690651976e-120,Pericyte_i,ADAMTS9
1.941026946478507e-123,-0.7329142911127828,0.079,0.405,5.674786380724563e-119,Pericyte_i,PLPP3
2.883726129269462e-123,-0.843527250578558,0.047,0.359,8.430861711532198e-119,Pericyte_i,SLC16A7
2.1169967151897154e-122,0.2542824960119994,0.168,0.033,6.189251596528652e-118,Pericyte_i,AC005856.1
2.503216364729107e-122,0.7096650323338503,0.722,0.441,7.318403363922017e-118,Pericyte_i,CACNA2D1
6.599164818355518e-122,0.7995522147030332,0.698,0.455,1.9293318262944193e-117,Pericyte_i,HIPK2
1.4818986816494367e-121,-1.0960139192872962,0.021,0.324,4.3324789856702934e-117,Pericyte_i,ABLIM3
1.487125357392576e-121,-1.327416304715552,0.045,0.347,4.347759694872935e-117,Pericyte_i,CMYA5
2.9553744592925103e-121,0.433816834083336,0.348,0.123,8.640332769187584e-117,Pericyte_i,CRIP1
3.433211477056814e-120,0.45600171228879716,0.285,0.088,1.0037337074323302e-115,Pericyte_i,NHS
5.368310632918197e-120,-1.1848374374588453,0.014,0.312,1.5694792966399642e-115,Pericyte_i,PDZRN3
