p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.828033332457121e-131,1.9488505790342558,0.735,0.056,5.344438250771639e-127,Adipocyte,AC004160.1
9.205655672509155e-130,1.0698016523871479,0.603,0.037,2.6913654924147767e-125,Adipocyte,LIPE
1.2580482206995674e-129,0.598232085759565,0.309,0.009,3.6780297780372554e-125,Adipocyte,AC007923.4
1.1710746234517125e-125,0.6302065739686157,0.368,0.014,3.4237537691234266e-121,Adipocyte,AC006387.1
7.567191089836664e-124,0.767223513210165,0.397,0.017,2.212343987024647e-119,Adipocyte,TENM3-AS1
4.062743909769223e-121,2.526060813380454,0.897,0.094,1.18778380946013e-116,Adipocyte,ADH1B
1.4760995020425657e-119,1.217946730928956,0.794,0.071,4.315524504171645e-115,Adipocyte,ZNF117
1.0150216882259123e-118,1.199543048143311,0.603,0.041,2.9675174076972772e-114,Adipocyte,MME
1.1020207877353893e-116,1.1843623846661193,0.662,0.048,3.2218679750231842e-112,Adipocyte,LINC02237
6.282402003676635e-116,0.5131135787123626,0.279,0.008,1.836723049794901e-111,Adipocyte,AC087482.1
2.9783354926270784e-114,0.6033322407118995,0.368,0.015,8.707461646244527e-110,Adipocyte,HILPDA
4.985174661534976e-113,0.8681692667691532,0.426,0.021,1.4574656640463657e-108,Adipocyte,HK2
6.194681344761462e-112,0.5054466023010857,0.338,0.013,1.811077037954461e-107,Adipocyte,AUXG01000058.1
1.7736104574995387e-109,0.7406474772265057,0.515,0.032,5.185327533545651e-105,Adipocyte,AZGP1
2.8049387280313285e-109,0.815663937459149,0.353,0.015,8.200518865272392e-105,Adipocyte,SPATA9
1.8265966895520283e-107,1.4155068641780684,0.676,0.057,5.34023808157431e-103,Adipocyte,CABLES1
6.865439542567041e-107,0.7163784365231805,0.412,0.02,2.0071799046649e-102,Adipocyte,GLIS1
1.014266036529138e-103,1.002498137504092,0.515,0.034,2.965308184396588e-99,Adipocyte,POU6F2
3.4716566888521937e-103,0.5257525495579467,0.294,0.011,1.0149735495528274e-98,Adipocyte,GLYCTK
8.411679829029894e-103,1.140095547329007,0.794,0.083,2.4592387148151798e-98,Adipocyte,KCNIP2
2.0913564515109566e-102,2.0756958277870465,0.794,0.09,6.114289721637433e-98,Adipocyte,TENM3
2.108383539200005e-101,1.7745281395180863,0.794,0.088,6.164070115205135e-97,Adipocyte,PPP2R1B
2.4368878787512176e-101,1.0899644805816673,0.588,0.045,7.12448540231706e-97,Adipocyte,NET1
4.1249609366997407e-100,1.0225681270603255,0.529,0.037,1.2059735794535362e-95,Adipocyte,AC018616.1
1.2249676011343134e-98,1.60323174553599,0.765,0.084,3.5813152786762785e-94,Adipocyte,ABHD5
5.906316922703466e-98,0.6158736188790345,0.412,0.022,1.7267708155215854e-93,Adipocyte,KIAA0408
4.4539713464821565e-96,1.1035168129930784,0.706,0.07,1.3021630628575232e-91,Adipocyte,APMAP
1.4395711425442177e-95,0.6392949291251215,0.324,0.014,4.208730192342275e-91,Adipocyte,SLC22A3
2.6895467921953762e-95,0.7928941251755569,0.544,0.041,7.863159001662402e-91,Adipocyte,AIFM2
2.984652605056664e-95,0.9275239893144154,0.588,0.048,8.725930356143663e-91,Adipocyte,FAM89A
3.466916838082639e-94,0.9943923816171958,0.559,0.044,1.0135878067818403e-89,Adipocyte,AGPAT2
2.1126890927180887e-92,0.9367444231816232,0.5,0.036,6.176657831470604e-88,Adipocyte,RARRES2
8.84225136331412e-92,0.42231515956906907,0.25,0.009,2.585120608578516e-87,Adipocyte,NMB
8.852323676883927e-92,1.8683367111494849,0.912,0.142,2.588065350173785e-87,Adipocyte,PLIN5
1.5476869375277677e-91,0.41848043776920085,0.103,0.001,4.524817530556182e-87,Adipocyte,PNPLA3
5.852114395171578e-90,1.7455955963434164,0.765,0.09,1.7109241645723624e-85,Adipocyte,TPRG1
1.827573391809093e-87,0.26489374728438964,0.147,0.003,5.343093568293064e-83,Adipocyte,AC025470.2
4.733312682325517e-85,0.9110926307260605,0.647,0.063,1.3838312958046882e-80,Adipocyte,EYA2
8.009519959157091e-84,0.946171265564847,0.618,0.06,2.3416632552591672e-79,Adipocyte,ERV3-1
9.16331315932445e-84,0.5526860976974002,0.353,0.019,2.6789862352600964e-79,Adipocyte,DIO3OS
2.8116454071370792e-83,0.4794836433131343,0.279,0.012,8.220126512305965e-79,Adipocyte,BANK1
1.018669602414143e-82,0.746026562217008,0.279,0.012,2.9781824496179885e-78,Adipocyte,LINC01239
2.823836752520221e-82,0.7286689409292374,0.485,0.037,8.255769129668117e-78,Adipocyte,TWIST2
2.9130669947106226e-82,0.8104180085617129,0.441,0.031,8.516642665735976e-78,Adipocyte,LINC00632
1.3597447843899187e-81,1.1201638323942722,0.706,0.079,3.9753498516423665e-77,Adipocyte,SLIT3
2.8513541174922976e-80,0.7894700437453037,0.25,0.01,8.336218897900481e-76,Adipocyte,ARHGAP20
1.775961551396323e-79,1.4255808197427604,0.838,0.128,5.19220119166229e-75,Adipocyte,ACO1
5.53546354936711e-78,0.48103650543375676,0.353,0.021,1.6183481232929683e-73,Adipocyte,PPP1R1A
3.353739061256732e-77,1.3594960850392308,0.735,0.096,9.804991519490182e-73,Adipocyte,LIPE-AS1
2.1791891506275085e-76,1.1758210835936476,0.706,0.086,6.371077400774584e-72,Adipocyte,APOL6
3.9980456998834557e-75,1.205748156072889,0.676,0.082,1.168868640817927e-70,Adipocyte,GABRE
4.884786752784264e-75,0.6725977488669415,0.426,0.032,1.4281162550440076e-70,Adipocyte,RETSAT
4.452111658965405e-74,1.353396561118007,0.824,0.126,1.301619364615126e-69,Adipocyte,PLAAT3
5.641878253328721e-73,1.7014254060703364,0.926,0.181,1.649459526143185e-68,Adipocyte,AQP7
8.51013970757006e-73,0.6150171035569376,0.441,0.035,2.4880244449051826e-68,Adipocyte,TM7SF2
2.273929325515515e-70,0.32948112316315187,0.147,0.004,6.64805977607716e-66,Adipocyte,SMOC1
2.7158475657249762e-70,0.3311474073991358,0.162,0.005,7.940051943153541e-66,Adipocyte,LINC01913
6.653493899631806e-70,0.30657219574508743,0.221,0.009,1.945215476496355e-65,Adipocyte,LINC02613
9.876844388797553e-70,1.5844523253543301,0.794,0.13,2.8875942255088524e-65,Adipocyte,PTPRS
2.4933085225090985e-67,2.149715536852529,0.809,0.141,7.2894367964076e-63,Adipocyte,PLXNA4
3.326305554053756e-66,0.9546540448730059,0.662,0.086,9.72478691783156e-62,Adipocyte,HEBP2
5.72776281543657e-65,0.49787985965036186,0.206,0.008,1.6745687367210357e-60,Adipocyte,STOX1
6.059617401608271e-65,0.6965793254077937,0.382,0.029,1.7715897435341943e-60,Adipocyte,NTRK2
4.413558950181394e-63,1.8781038402088615,0.721,0.108,1.2903480946750323e-58,Adipocyte,IGF1
7.554754463874583e-63,1.6003986843985454,0.794,0.14,2.208708015058373e-58,Adipocyte,IRS2
9.756962255643812e-63,0.431982525295306,0.25,0.013,2.852545485060025e-58,Adipocyte,MOGAT1
1.9694185745830816e-62,1.8242327353436099,0.824,0.152,5.7577921446510974e-58,Adipocyte,MAPK10
2.2370653795195344e-62,1.902587205711497,0.809,0.155,6.54028434356331e-58,Adipocyte,PFKFB3
1.242935898406206e-61,1.5282000573776857,0.868,0.171,3.6338473925803836e-57,Adipocyte,LIMA1
2.290462324177243e-60,1.0662860372794807,0.676,0.098,6.696395650964588e-56,Adipocyte,ATP9A
2.3573042374158564e-60,0.9353537958322026,0.5,0.054,6.8918146685089975e-56,Adipocyte,ALDH1L1
2.947563979339248e-60,0.36325870170798535,0.265,0.015,8.617498049996226e-56,Adipocyte,PLEKHG6
4.8315323847131025e-60,1.5058423457766208,0.779,0.132,1.4125468079947226e-55,Adipocyte,LDLRAD3
1.103335162852187e-59,2.7442760215077415,0.926,0.245,3.225710682114654e-55,Adipocyte,PPARG
1.2959122495727164e-59,2.947620052508928,0.956,0.279,3.788729052850794e-55,Adipocyte,SOX5
1.4445908265703908e-59,0.6303036057028917,0.441,0.042,4.2234057405611945e-55,Adipocyte,AC127502.2
3.4059233578090795e-59,1.0915710153750569,0.632,0.083,9.957557528890624e-55,Adipocyte,APBB1IP
1.085715555271383e-58,3.433055847880027,0.941,0.279,3.1741979973914153e-54,Adipocyte,GHR
5.882042066451456e-57,0.9646260181675872,0.559,0.069,1.719673818547748e-52,Adipocyte,CLMP
7.251606775877463e-57,0.2680371948818455,0.221,0.011,2.120079756995535e-52,Adipocyte,MMP28
9.539598693591144e-57,3.1062624617898047,0.985,0.297,2.7889970740583066e-52,Adipocyte,FABP4
1.802064619535007e-56,1.4724632193394478,0.721,0.119,5.268516121672547e-52,Adipocyte,GNAI1
3.2291829888163736e-56,1.3032079061088089,0.75,0.138,9.44083938610355e-52,Adipocyte,CSAD
4.40893404250632e-56,1.4861804647157475,0.779,0.139,1.2889959566671476e-51,Adipocyte,ADIRF
9.625292309679837e-56,1.2353286045105933,0.691,0.116,2.8140504596579974e-51,Adipocyte,DHRS3
1.309649814731644e-55,3.4769943053960857,0.971,0.343,3.8288921983494344e-51,Adipocyte,ACACB
1.50495542578675e-55,0.5320446161431985,0.368,0.031,4.3998876828301424e-51,Adipocyte,MYO16
1.7764188053990524e-55,0.9129018336423803,0.368,0.031,5.1935380194646697e-51,Adipocyte,SHISA6
2.280222014559727e-55,2.4684126976068437,0.956,0.283,6.666457081766817e-51,Adipocyte,LPL
7.047396125361813e-55,0.7250587142941428,0.5,0.057,2.0603767312107798e-50,Adipocyte,MOCS1
2.6266781900422243e-54,0.9388525490401767,0.691,0.104,7.679356356407447e-50,Adipocyte,AL365295.1
4.068531767103838e-54,1.3887566651181817,0.735,0.13,1.189475947430478e-49,Adipocyte,ITIH5
6.971932238930199e-54,0.7155607636888764,0.353,0.03,2.038314109373633e-49,Adipocyte,AL590999.1
2.1620519595953304e-53,2.5140342169524152,0.897,0.244,6.320975109072908e-49,Adipocyte,ACSL1
4.0886033225638296e-53,1.004404560125633,0.662,0.103,1.1953440673847613e-48,Adipocyte,NHS
1.4616915588286071e-52,1.2879505718138802,0.676,0.109,4.273401441391316e-48,Adipocyte,AGMO
2.0536265794096785e-52,0.4166467521405011,0.221,0.012,6.003982667562136e-48,Adipocyte,DNAH9
2.887428372342458e-52,0.7486280366576563,0.529,0.068,8.44168558938041e-48,Adipocyte,NIPSNAP3B
5.757983592123842e-52,0.8174514756943342,0.618,0.091,1.6834040829933264e-47,Adipocyte,EPB41L4B
2.471948582799089e-51,1.8513970426344994,0.897,0.234,7.226988876671417e-47,Adipocyte,BCL2
2.8259557826545267e-51,1.9736787454341618,0.868,0.199,8.261964326168774e-47,Adipocyte,CALCRL
1.4468056925174988e-50,0.862247034106615,0.691,0.118,4.229881122644159e-46,Adipocyte,TSPAN3
2.6699849177696746e-50,0.8876068734476183,0.515,0.067,7.805967905591421e-46,Adipocyte,SYNE3
3.9919691390759407e-50,3.8322185159553914,0.853,0.259,1.167092097500242e-45,Adipocyte,PDE3B
1.0564798414407873e-49,1.2113706705398108,0.632,0.104,3.0887244644362856e-45,Adipocyte,C2CD2
2.8479099234918218e-49,0.44370214465518476,0.382,0.037,8.32614945232069e-45,Adipocyte,SLC66A1L
7.28284479868628e-49,3.144203744038786,0.897,0.294,2.1292125053439207e-44,Adipocyte,SIK2
2.81324313149297e-48,0.621356542506726,0.412,0.044,8.224797619232847e-44,Adipocyte,NGF-AS1
3.9578061718304994e-48,1.3423819412928402,0.471,0.057,1.1571042123963648e-43,Adipocyte,LINC02649
8.436939721876802e-48,0.25447144001358535,0.191,0.01,2.4666236970879016e-43,Adipocyte,BOK
4.606287649801002e-47,0.4317474068609653,0.294,0.024,1.3466942572958208e-42,Adipocyte,PEX11A
9.635849850414077e-47,0.27169709003848963,0.191,0.01,2.8171370622670597e-42,Adipocyte,TYRO3
5.801597862055332e-46,0.9590011610872293,0.368,0.037,1.696155150950497e-41,Adipocyte,THSD7B
6.9142803745510746e-46,1.200978266410287,0.75,0.151,2.0214590103037521e-41,Adipocyte,DOCK11
6.918204493273117e-46,0.34228264684230697,0.235,0.016,2.0226062656533284e-41,Adipocyte,ACADL
1.6054756848775832e-45,0.6449971560453562,0.5,0.065,4.693768712308102e-41,Adipocyte,TENM4
2.0813993606629664e-45,0.287405417948945,0.191,0.01,6.085179170834249e-41,Adipocyte,AC008840.1
2.2453587450328844e-45,0.6808277998130209,0.426,0.05,6.564530826978141e-41,Adipocyte,AC002546.1
8.276980675104536e-45,1.1553808632050502,0.691,0.134,2.4198580701735623e-40,Adipocyte,VKORC1L1
1.6363223078961397e-44,0.7282339223616576,0.588,0.095,4.783951899365154e-40,Adipocyte,ALDH2
2.65916625969766e-44,1.312198336029948,0.779,0.164,7.774338476852079e-40,Adipocyte,FOXP2
2.8660814663210276e-44,0.26103134267750017,0.132,0.005,8.379275774936156e-40,Adipocyte,LHCGR
7.319106282402533e-44,0.43450095752273976,0.324,0.03,2.1398139127232047e-39,Adipocyte,BPHL
8.727461752891414e-44,0.6358644347142415,0.456,0.057,2.5515607180753335e-39,Adipocyte,NTM
1.1365707234581518e-43,0.5581044085637319,0.309,0.028,3.3228781671022526e-39,Adipocyte,TBX15
1.6002006770009184e-43,1.7217163777715068,0.956,0.365,4.678346699279885e-39,Adipocyte,ASPH
3.149598591077062e-43,0.809716227299125,0.706,0.133,9.208166440872898e-39,Adipocyte,PCOLCE2
3.4427519945523615e-43,0.8844726268300185,0.544,0.085,1.0065229731273284e-38,Adipocyte,MIR193BHG
3.445970690633852e-43,1.234944223504463,0.765,0.184,1.007463991113713e-38,Adipocyte,CRLS1
6.268023061644882e-43,1.2989451584510325,0.647,0.126,1.8325192223024978e-38,Adipocyte,ACSS2
9.81526365982697e-43,0.3464504140214315,0.279,0.023,2.869590483587013e-38,Adipocyte,LINC02246
4.4865183173038966e-42,1.2498811256042763,0.794,0.189,1.3116784952469673e-37,Adipocyte,PRICKLE2
2.163174383304539e-41,2.5422871995725576,0.956,0.414,6.32425662702915e-37,Adipocyte,EBF1
2.4876284854903076e-41,0.400565020885737,0.309,0.029,7.272830640179463e-37,Adipocyte,CDO1
2.7996578454085473e-41,1.2297733500085457,0.559,0.095,8.18507967683643e-37,Adipocyte,DEPP1
5.775679157656752e-41,1.5639166922153072,0.794,0.224,1.688577558532528e-36,Adipocyte,ZFAND5
1.0763503973697086e-40,1.8099349320911262,0.926,0.357,3.14681802175008e-36,Adipocyte,ANO6
1.7141143220156233e-40,0.6715679655736506,0.574,0.097,5.0113846318448764e-36,Adipocyte,C19orf12
2.6910645414789496e-40,1.0555205085165618,0.75,0.176,7.867596293467857e-36,Adipocyte,RTN3
2.7885531712923462e-40,0.9270438796393357,0.676,0.135,8.152614051590303e-36,Adipocyte,TLE1
8.793867586007464e-40,1.5515606761148675,0.897,0.328,2.5709751274451423e-35,Adipocyte,OGA
1.0526616625509879e-39,1.1581865425552313,0.809,0.207,3.077561636634068e-35,Adipocyte,MDFIC
1.3721037566528707e-39,1.234131044352618,0.662,0.139,4.0114825429503327e-35,Adipocyte,TNFAIP8
1.6300151105062075e-39,2.087810875965885,0.926,0.364,4.765512177075948e-35,Adipocyte,FOXO1
2.5757768638208624e-39,1.5919912273482861,0.882,0.295,7.530541239066673e-35,Adipocyte,TLN2
2.9539264443476485e-38,0.3353855616809521,0.265,0.023,8.636099352694786e-34,Adipocyte,GSDMB
6.216730165976995e-38,1.4793585398314135,0.706,0.159,1.8175232313250343e-33,Adipocyte,PCSK5
8.616940181926782e-38,1.381044889999252,0.721,0.173,2.519248631588114e-33,Adipocyte,LGR4
1.7480491524095764e-37,1.130530575209102,0.426,0.059,5.110596501984638e-33,Adipocyte,FGF13
2.2966076843508653e-37,1.472137361784248,0.897,0.306,6.71436222596819e-33,Adipocyte,RHOBTB3
2.6881482054925474e-37,0.6301866719431338,0.309,0.032,7.859070093578011e-33,Adipocyte,ACSF2
1.3750588678380074e-36,0.421145898308189,0.221,0.017,4.0201221060111983e-32,Adipocyte,CTH
1.38455782485302e-36,0.26708018321100513,0.147,0.008,4.047893256740289e-32,Adipocyte,AL391117.1
3.0074652126844472e-36,1.5093185603159793,0.75,0.207,8.79262529580425e-32,Adipocyte,ABCA1
3.3685667291681225e-36,0.9343104487492899,0.765,0.198,9.848341689395922e-32,Adipocyte,CAT
1.6193700623070905e-35,0.35237560063772033,0.221,0.018,4.734390314161009e-31,Adipocyte,LINC02456
1.7260032587171686e-35,1.2251701168090035,0.574,0.108,5.046143127185514e-31,Adipocyte,GPC6
4.140524072697566e-35,0.7957388101197345,0.559,0.105,1.2105236178938604e-30,Adipocyte,ESR1
4.964567348256149e-35,1.956881446664457,0.809,0.276,1.4514409099361675e-30,Adipocyte,FAM13A
6.433153325761461e-35,0.37937836707126216,0.206,0.016,1.8807967063196207e-30,Adipocyte,GDPD5
8.623216482506683e-35,1.3006993274885934,0.809,0.23,2.521083570825654e-30,Adipocyte,TGFBR3
8.716138807725116e-35,0.6779271153996733,0.412,0.06,2.548250341826515e-30,Adipocyte,MTHFD1
1.3220045570905167e-34,1.7729574384139335,0.897,0.313,3.865012523109835e-30,Adipocyte,SLC1A3
1.6097150603146446e-34,0.607988667443865,0.441,0.068,4.706162950335895e-30,Adipocyte,SLC25A33
2.1716168768419557e-34,1.1753203026831558,0.735,0.198,6.348939101135142e-30,Adipocyte,BCKDHB
2.3688145219734185e-34,1.711305740712303,0.794,0.261,6.925466136441487e-30,Adipocyte,ITSN1
3.320772767496712e-34,0.6657170547343976,0.368,0.049,9.708611263053387e-30,Adipocyte,GGCT
1.0665499357205696e-33,1.4561700409989016,0.824,0.281,3.1181653920726575e-29,Adipocyte,LAMA4
1.3829014051837732e-33,0.8653417138756117,0.529,0.101,4.0430505481952797e-29,Adipocyte,HACD2
5.77308882065768e-33,0.7018669516037966,0.471,0.08,1.6878202476074795e-28,Adipocyte,SPRY4-AS1
1.6452276356526674e-32,0.7723732959631437,0.441,0.073,4.809987515594138e-28,Adipocyte,GPR180
1.8381248512382552e-32,0.6087911431667098,0.5,0.088,5.373941815080163e-28,Adipocyte,PRXL2A
1.330440362070672e-31,0.45825708751676875,0.265,0.028,3.8896754425498165e-27,Adipocyte,AC084871.1
1.6563831246194465e-31,0.8205830529144731,0.338,0.044,4.842601703137414e-27,Adipocyte,SLC24A3
1.9828915035989247e-31,0.5326825533814901,0.294,0.034,5.7971815999218166e-27,Adipocyte,TP63
2.0814577052525516e-31,0.9670509835610076,0.706,0.181,6.08534974707636e-27,Adipocyte,PXDN
2.085752122138989e-31,1.4095394580956129,0.809,0.261,6.097904904285548e-27,Adipocyte,NAMPT
2.398415453310871e-31,0.33315108985385417,0.25,0.025,7.012007419299663e-27,Adipocyte,ADRB2
2.4481060173727393e-31,0.8688193227031997,0.544,0.113,7.157282752390941e-27,Adipocyte,AP001528.1
2.589498238322097e-31,0.34593632859935464,0.25,0.025,7.570657049558482e-27,Adipocyte,LINC01140
3.856067609624723e-31,1.518592604615236,0.853,0.325,1.127359926349884e-26,Adipocyte,ARID5B
4.836768064047754e-31,1.0160345592214326,0.662,0.168,1.4140775112050013e-26,Adipocyte,GLUL
5.6809734319330875e-31,1.074277227427514,0.662,0.152,1.6608893925599574e-26,Adipocyte,CPM
6.023392904313549e-31,0.2875828171674415,0.235,0.023,1.7609991495051094e-26,Adipocyte,SCRN2
8.060443110542212e-31,1.4158917990435629,0.912,0.372,2.356551147798121e-26,Adipocyte,PALMD
1.610304443195103e-30,1.743676445324868,0.912,0.435,4.707886070125203e-26,Adipocyte,MYCBP2
1.82688180848746e-30,0.42582281056988486,0.265,0.029,5.341071655293938e-26,Adipocyte,LINC01301
2.9471752347866543e-30,0.6508942811189368,0.456,0.081,8.616361516422263e-26,Adipocyte,CYB5A
1.0189983377593428e-29,0.950962171454423,0.824,0.285,2.9791435402732145e-25,Adipocyte,ECHDC2
1.1034171501119082e-29,1.2446282370566104,0.559,0.121,3.225950380067175e-25,Adipocyte,AGBL4
1.3998136646171583e-29,0.562452906449318,0.412,0.068,4.092495229874724e-25,Adipocyte,PYGL
1.673688875958698e-29,0.4079511698167833,0.294,0.036,4.8931967977528495e-25,Adipocyte,LURAP1L
1.859989876697635e-29,1.343994181155569,0.912,0.33,5.437866403513206e-25,Adipocyte,SLC16A7
2.0008036996974258e-29,0.612775695057669,0.456,0.084,5.849549696435394e-25,Adipocyte,CHP1
2.756570436172903e-29,1.4815182685036141,0.897,0.346,8.0591093271951e-25,Adipocyte,TRPS1
3.1135041627387175e-29,0.25482054952306593,0.147,0.01,9.102640770182914e-25,Adipocyte,AC136424.2
3.4343815733947615e-29,0.36185936578028444,0.118,0.006,1.0040757967976925e-24,Adipocyte,PWRN1
1.4083682530784489e-28,1.1074756338737477,0.647,0.171,4.117505424700153e-24,Adipocyte,SDK1
1.8550138073949822e-28,1.1209265637800634,0.603,0.153,5.42331836729997e-24,Adipocyte,ANXA1
1.904393773767631e-28,0.8539864764821916,0.515,0.109,5.567685636987046e-24,Adipocyte,ELMOD3
2.0584519910218575e-28,0.7605579078385836,0.721,0.194,6.018090240951503e-24,Adipocyte,MARK1
1.671844476799444e-27,1.6455464135042726,0.897,0.433,4.8878045123708545e-23,Adipocyte,COL4A2
3.5964319468936886e-27,1.9143531594634962,0.882,0.416,1.0514528439938388e-22,Adipocyte,COL4A1
4.1559642401975815e-27,0.78504419210946,0.515,0.113,1.215037705264165e-22,Adipocyte,VSTM4
1.204122055637096e-26,0.32683193663982657,0.191,0.018,3.5203712418606136e-22,Adipocyte,ASPA
1.9229234394764815e-26,0.6467323971325534,0.456,0.091,5.621858967653441e-22,Adipocyte,LINC02615
